,Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Source,ForStrat.Arboreal,ForStrat.Ground,ForStrat.Source,ForStrat.Notes,Diet.Invertebrate,Diet.Vertebrate,Diet.Fruit,Diet.Seed,Diet.Herb,Diet.Source,PlantCat.Source,PlantCat.Notes
770,Neomicroxus_bogotensis,Rodentia,Cricetidae,Neomicroxus,bogotensis,13,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
771,Akodon_iniscatus,Rodentia,Cricetidae,Akodon,iniscatus,28.7,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
772,Akodon_orophilus,Rodentia,Cricetidae,Akodon,orophilus,39,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
773,Akodon_molinae,Rodentia,Cricetidae,Akodon,molinae,33,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
774,Akodon_neocenus,Rodentia,Cricetidae,Akodon,neocenus,42.4,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
775,Akodon_mystax,Rodentia,Cricetidae,Akodon,mystax,18.5,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
776,Akodon_montensis,Rodentia,Cricetidae,Akodon,montensis,44.1,PHYLACINE,0,1,EltonTraits,,79,0,0,0,21,PHYLACINE,EltonTraits,
777,Akodon_mollis,Rodentia,Cricetidae,Akodon,mollis,30.4,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
778,Akodon_lindberghi,Rodentia,Cricetidae,Akodon,lindberghi,26.4,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
779,Akodon_leucolimnaeus,Rodentia,Cricetidae,Akodon,leucolimnaeus,28.8,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
780,Akodon_sanctipaulensis,Rodentia,Cricetidae,Akodon,sanctipaulensis,27.1,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
781,Akodon_juninensis,Rodentia,Cricetidae,Akodon,juninensis,39,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
782,Akodon_paranaensis,Rodentia,Cricetidae,Akodon,paranaensis,40.3,PHYLACINE,0,1,EltonTraits,,79,0,0,0,21,PHYLACINE,EltonTraits,
783,Akodon_fumeus,Rodentia,Cricetidae,Akodon,fumeus,22.7,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
784,Akodon_dolores,Rodentia,Cricetidae,Akodon,dolores,50.5,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
785,Akodon_dayi,Rodentia,Cricetidae,Akodon,dayi,32.5,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
786,Akodon_cursor,Rodentia,Cricetidae,Akodon,cursor,39.9,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
787,Akodon_lutescens,Rodentia,Cricetidae,Akodon,lutescens,20.7,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
788,Akodon_boliviensis,Rodentia,Cricetidae,Akodon,boliviensis,27.5,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
789,Akodon_azarae,Rodentia,Cricetidae,Akodon,azarae,25,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
790,Akodon_aliquantulus,Rodentia,Cricetidae,Akodon,aliquantulus,14,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
791,Akodon_albiventer,Rodentia,Cricetidae,Akodon,albiventer,21.8,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
792,Akodon_kofordi,Rodentia,Cricetidae,Akodon,kofordi,29.5,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
793,Akodon_subfuscus,Rodentia,Cricetidae,Akodon,subfuscus,30.4,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
794,Akodon_torques,Rodentia,Cricetidae,Akodon,torques,39,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
795,Akodon_oenos,Rodentia,Cricetidae,Akodon,oenos,24.8,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
796,Akodon_sylvanus,Rodentia,Cricetidae,Akodon,sylvanus,39,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
797,Akodon_pervalens,Rodentia,Cricetidae,Akodon,pervalens,61.3,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
798,Akodon_toba,Rodentia,Cricetidae,Akodon,toba,51.2,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
799,Akodon_surdus,Rodentia,Cricetidae,Akodon,surdus,39,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
800,Akodon_varius,Rodentia,Cricetidae,Akodon,varius,40,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
801,Akodon_spegazzinii,Rodentia,Cricetidae,Akodon,spegazzinii,28.6,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
802,Akodon_simulator,Rodentia,Cricetidae,Akodon,simulator,42.5,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
803,Akodon_reigi,Rodentia,Cricetidae,Akodon,reigi,41.3,PHYLACINE,0,1,EltonTraits,,79,0,0,0,21,PHYLACINE,EltonTraits,
804,Akodon_serrensis,Rodentia,Cricetidae,Akodon,serrensis,28.3,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
805,Akodon_affinis,Rodentia,Cricetidae,Akodon,affinis,24.9,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
806,Akodon_budini,Rodentia,Cricetidae,Akodon,budini,26.9,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
807,Akodon_siberiae,Rodentia,Cricetidae,Akodon,siberiae,34.6,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
808,Neomicroxus_latebricola,Rodentia,Cricetidae,Neomicroxus,latebricola,39,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
809,Akodon_mimus,Rodentia,Cricetidae,Akodon,mimus,24,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
810,Amphinectomys_savamis,Rodentia,Cricetidae,Amphinectomys,savamis,217.3,PHYLACINE,0,1,EltonTraits,,24,22,7,27,20,PHYLACINE,EltonTraits,
811,Andalgalomys_pearsoni,Rodentia,Cricetidae,Andalgalomys,pearsoni,25.4,PHYLACINE,0,1,EltonTraits,,10,0,11,45,34,PHYLACINE,EltonTraits,
812,Andalgalomys_olrogi,Rodentia,Cricetidae,Andalgalomys,olrogi,32.9,PHYLACINE,0,1,EltonTraits,,9,0,11,46,34,PHYLACINE,EltonTraits,
813,Andinomys_edax,Rodentia,Cricetidae,Andinomys,edax,69.7,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
814,Anotomys_leander,Rodentia,Cricetidae,Anotomys,leander,66.4,PHYLACINE,0,1,EltonTraits,,0,100,0,0,0,PHYLACINE,Non-Herbivore,
815,Auliscomys_boliviensis,Rodentia,Cricetidae,Auliscomys,boliviensis,65.7,PHYLACINE,0,1,EltonTraits,,50,0,0,0,50,PHYLACINE,EltonTraits,
816,Auliscomys_pictus,Rodentia,Cricetidae,Auliscomys,pictus,54.7,PHYLACINE,0,1,EltonTraits,,50,0,0,0,50,PHYLACINE,EltonTraits,
817,Auliscomys_sublimis,Rodentia,Cricetidae,Auliscomys,sublimis,38,PHYLACINE,0,1,EltonTraits,,50,0,0,0,50,PHYLACINE,EltonTraits,
818,Bibimys_labiosus,Rodentia,Cricetidae,Bibimys,labiosus,29,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
819,Bibimys_torresi,Rodentia,Cricetidae,Bibimys,torresi,28,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
820,Bibimys_chacoensis,Rodentia,Cricetidae,Bibimys,chacoensis,28,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
821,Blarinomys_breviceps,Rodentia,Cricetidae,Blarinomys,breviceps,36.8,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
822,Brucepattersonius_griserufescens,Rodentia,Cricetidae,Brucepattersonius,griserufescens,27,PHYLACINE,0,1,EltonTraits,,82,0,0,0,18,PHYLACINE,EltonTraits,
823,Brucepattersonius_soricinus,Rodentia,Cricetidae,Brucepattersonius,soricinus,28.7,PHYLACINE,0,1,EltonTraits,,82,0,0,0,18,PHYLACINE,EltonTraits,
824,Brucepattersonius_paradisus,Rodentia,Cricetidae,Brucepattersonius,paradisus,42,PHYLACINE,0,1,EltonTraits,,82,0,0,0,18,PHYLACINE,EltonTraits,
825,Brucepattersonius_misionensis,Rodentia,Cricetidae,Brucepattersonius,misionensis,34,PHYLACINE,0,1,EltonTraits,,82,0,0,0,18,PHYLACINE,EltonTraits,
826,Brucepattersonius_iheringi,Rodentia,Cricetidae,Brucepattersonius,iheringi,43,PHYLACINE,0,1,EltonTraits,,90,0,0,0,10,PHYLACINE,EltonTraits,
827,Brucepattersonius_guarani,Rodentia,Cricetidae,Brucepattersonius,guarani,32,PHYLACINE,0,1,EltonTraits,,82,0,0,0,18,PHYLACINE,EltonTraits,
828,Brucepattersonius_albinasus,Rodentia,Cricetidae,Brucepattersonius,albinasus,20,PHYLACINE,0,1,EltonTraits,,82,0,0,0,18,PHYLACINE,EltonTraits,
829,Brucepattersonius_igniventris,Rodentia,Cricetidae,Brucepattersonius,igniventris,35,PHYLACINE,0,1,EltonTraits,,82,0,0,0,18,PHYLACINE,EltonTraits,
830,Calomys_tener,Rodentia,Calomyscidae,Calomys,tener,13.8,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
831,Calomys_boliviae,Rodentia,Calomyscidae,Calomys,boliviae,27,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
832,Calomys_callidus,Rodentia,Calomyscidae,Calomys,callidus,27,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
833,Calomys_callosus,Rodentia,Calomyscidae,Calomys,callosus,48,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
834,Calomys_expulsus,Rodentia,Calomyscidae,Calomys,expulsus,28.2,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
835,Calomys_hummelincki,Rodentia,Calomyscidae,Calomys,hummelincki,27,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
836,Calomys_laucha,Rodentia,Calomyscidae,Calomys,laucha,14,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
837,Calomys_lepidus,Rodentia,Calomyscidae,Calomys,lepidus,26.6,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
838,Calomys_musculinus,Rodentia,Calomyscidae,Calomys,musculinus,20.1,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
839,Calomys_sorellus,Rodentia,Calomyscidae,Calomys,sorellus,20,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
840,Calomys_tocantinsi,Rodentia,Calomyscidae,Calomys,tocantinsi,25.3,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
841,Calomys_venustus,Rodentia,Calomyscidae,Calomys,venustus,50.7,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
842,Chelemys_megalonyx,Rodentia,Cricetidae,Chelemys,megalonyx,50.8,PHYLACINE,0,1,EltonTraits,,30,0,0,0,70,PHYLACINE,EltonTraits,
843,Chelemys_delfini,Rodentia,Cricetidae,Chelemys,delfini,28.2,PHYLACINE,0,1,EltonTraits,,43,0,0,0,57,PHYLACINE,EltonTraits,
844,Chelemys_macronyx,Rodentia,Cricetidae,Chelemys,macronyx,73.3,PHYLACINE,0,1,EltonTraits,,30,0,0,0,70,PHYLACINE,EltonTraits,
845,Chibchanomys_trichotis,Rodentia,Cricetidae,Chibchanomys,trichotis,50,PHYLACINE,0,1,EltonTraits,,80,20,0,0,0,PHYLACINE,Non-Herbivore,
846,Chibchanomys_orcesi,Rodentia,Cricetidae,Chibchanomys,orcesi,37.5,PHYLACINE,0,1,EltonTraits,,80,20,0,0,0,PHYLACINE,Non-Herbivore,
847,Chilomys_instans,Rodentia,Cricetidae,Chilomys,instans,19,PHYLACINE,0,1,EltonTraits,,0,0,12,50,38,PHYLACINE,EltonTraits,
848,Chinchillula_sahamae,Rodentia,Cricetidae,Chinchillula,sahamae,169.8,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
849,Delomys_collinus,Rodentia,Cricetidae,Delomys,collinus,75.9,PHYLACINE,0,1,EltonTraits,,23,1,10,38,28,PHYLACINE,EltonTraits,
850,Delomys_dorsalis,Rodentia,Cricetidae,Delomys,dorsalis,67.5,PHYLACINE,0,1,EltonTraits,,23,1,10,38,28,PHYLACINE,EltonTraits,
851,Delomys_sublineatus,Rodentia,Cricetidae,Delomys,sublineatus,90,PHYLACINE,0,1,EltonTraits,,22,2,10,38,28,PHYLACINE,EltonTraits,
852,Deltamys_kempi,Rodentia,Cricetidae,Deltamys,kempi,26.4,PHYLACINE,0,1,EltonTraits,,20,0,10,40,30,PHYLACINE,EltonTraits,
853,Eligmodontia_typus,Rodentia,Cricetidae,Eligmodontia,typus,17.3,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
854,Eligmodontia_puerulus,Rodentia,Cricetidae,Eligmodontia,puerulus,28.5,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
855,Eligmodontia_moreni,Rodentia,Cricetidae,Eligmodontia,moreni,18,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
856,Eligmodontia_morgani,Rodentia,Cricetidae,Eligmodontia,morgani,16.5,PHYLACINE,0,1,EltonTraits,,10,0,0,70,20,PHYLACINE,EltonTraits,
857,Euneomys_chinchilloides,Rodentia,Cricetidae,Euneomys,chinchilloides,87.6,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
858,Euneomys_fossor,Rodentia,Cricetidae,Euneomys,fossor,83,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
859,Euneomys_mordax,Rodentia,Cricetidae,Euneomys,mordax,82,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
860,Euneomys_petersoni,Rodentia,Cricetidae,Euneomys,petersoni,83,PHYLACINE,0,1,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
861,Galenomys_garleppi,Rodentia,Cricetidae,Galenomys,garleppi,59.3,PHYLACINE,0,1,EltonTraits,,0,0,12,50,38,PHYLACINE,EltonTraits,
862,Geoxus_valdivianus,Rodentia,Cricetidae,Geoxus,valdivianus,31.5,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
863,Graomys_centralis,Rodentia,Cricetidae,Graomys,centralis,80,PHYLACINE,1,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
864,Graomys_edithae,Rodentia,Cricetidae,Graomys,edithae,40.4,PHYLACINE,1,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
865,Graomys_griseoflavus,Rodentia,Cricetidae,Graomys,griseoflavus,67.5,PHYLACINE,1,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
866,Graomys_domorum,Rodentia,Cricetidae,Graomys,domorum,102,PHYLACINE,1,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
867,Handleyomys_fuscatus,Rodentia,Cricetidae,Handleyomys,fuscatus,49.5,PHYLACINE,0,1,EltonTraits,,29,14,14,14,28,PHYLACINE,EltonTraits,
868,Handleyomys_intectus,Rodentia,Cricetidae,Handleyomys,intectus,60.5,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
869,Holochilus_brasiliensis,Rodentia,Cricetidae,Holochilus,brasiliensis,155,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
870,Holochilus_chacarius,Rodentia,Cricetidae,Holochilus,chacarius,204,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
871,Holochilus_sciureus,Rodentia,Cricetidae,Holochilus,sciureus,171,PHYLACINE,0,1,EltonTraits,,10,0,0,0,90,PHYLACINE,EltonTraits,
