,Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Source,ForStrat.Arboreal,ForStrat.Ground,ForStrat.Aerial,ForStrat.Source,Diet.Invertebrate,Diet.Vertebrate,Diet.Fruit,Diet.Nect,Diet.Source,PlantCat.Source,PlantCat.Notes
454,Nycteris_grandis,Chiroptera,Nycteridae,Nycteris,grandis,30.2,PHYLACINE,0,0,1,EltonTraits,40,60,0,0,PHYLACINE,Non-Herbivore,
455,Nycteris_arge,Chiroptera,Nycteridae,Nycteris,arge,12,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
456,Nycteris_gambiensis,Chiroptera,Nycteridae,Nycteris,gambiensis,7,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
457,Nycteris_hispida,Chiroptera,Nycteridae,Nycteris,hispida,8.6,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
458,Nycteris_intermedia,Chiroptera,Nycteridae,Nycteris,intermedia,10.7,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
459,Nycteris_macrotis,Chiroptera,Nycteridae,Nycteris,macrotis,14.5,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
460,Nycteris_major,Chiroptera,Nycteridae,Nycteris,major,15.5,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
461,Nycteris_nana,Chiroptera,Nycteridae,Nycteris,nana,7,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
462,Nycteris_parisii,Chiroptera,Nycteridae,Nycteris,parisii,9.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
463,Nycteris_thebaica,Chiroptera,Nycteridae,Nycteris,thebaica,9.8,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
464,Nycteris_tragata,Chiroptera,Nycteridae,Nycteris,tragata,14.4,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
465,Nycteris_vinsoni,Chiroptera,Nycteridae,Nycteris,vinsoni,15.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
466,Nycteris_woodi,Chiroptera,Nycteridae,Nycteris,woodi,7.6,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
467,Nycteris_javanica,Chiroptera,Nycteridae,Nycteris,javanica,17.7,PHYLACINE,0,0,1,EltonTraits,80,20,0,0,PHYLACINE,Non-Herbivore,
468,Myzopoda_aurita,Chiroptera,Myzopodidae,Myzopoda,aurita,9.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
469,Mystacina_robusta,Chiroptera,Mystacinidae,Mystacina,robusta,16.4,PHYLACINE,0,1,0,EltonTraits,20,0,40,40,PHYLACINE,King & Forsyth 2021 The handbook of New Zealand mammals,"This species has not been sighted since 1965, so little is known about it, but its diet is presumed to be similar to M. tuberculata, consisting of arthropods, fruit, nectar, and pollen. We evenly divide Plant between Fruit and Nectar."
470,Mystacina_tuberculata,Chiroptera,Mystacinidae,Mystacina,tuberculata,12.6,PHYLACINE,0,1,0,EltonTraits,89,0,6,6,PHYLACINE,King & Forsyth 2021 The handbook of New Zealand mammals,"This species has a broad and flexible diet that includes arthropods, fruit, nectar, and pollen. We evenly divide Plant between Fruit and Nectar."
471,Mops_trevori,Chiroptera,Molossidae,Mops,trevori,28.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
472,Mops_mops,Chiroptera,Molossidae,Mops,mops,31,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
473,Mops_sarasinorum,Chiroptera,Molossidae,Mops,sarasinorum,24.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
474,Mops_niveiventer,Chiroptera,Molossidae,Mops,niveiventer,21.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
475,Mops_niangarae,Chiroptera,Molossidae,Mops,niangarae,27.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
476,Mops_demonstrator,Chiroptera,Molossidae,Mops,demonstrator,23.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
477,Mops_congicus,Chiroptera,Molossidae,Mops,congicus,43,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
478,Mops_leucostigma,Chiroptera,Molossidae,Mops,leucostigma,17.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
479,Mops_midas,Chiroptera,Molossidae,Mops,midas,45.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
480,Mops_condylurus,Chiroptera,Molossidae,Mops,condylurus,28.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
481,Mops_petersoni,Chiroptera,Molossidae,Mops,petersoni,12.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
482,Mops_spurrelli,Chiroptera,Molossidae,Mops,spurrelli,8.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
483,Mops_thersites,Chiroptera,Molossidae,Mops,thersites,22,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
484,Mops_nanulus,Chiroptera,Molossidae,Mops,nanulus,9.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
485,Mops_brachypterus,Chiroptera,Molossidae,Mops,brachypterus,16,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
486,Chaerephon_bemmeleni,Chiroptera,Molossidae,Chaerephon,bemmeleni,19,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
487,Chaerephon_ansorgei,Chiroptera,Molossidae,Chaerephon,ansorgei,16.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
488,Chaerephon_jobensis,Chiroptera,Molossidae,Chaerephon,jobensis,16.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
489,Chaerephon_bivittatus,Chiroptera,Molossidae,Chaerephon,bivittatus,15,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
490,Chaerephon_gallagheri,Chiroptera,Molossidae,Chaerephon,gallagheri,10.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
491,Chaerephon_pumilus,Chiroptera,Molossidae,Chaerephon,pumilus,11.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
492,Chaerephon_nigeriae,Chiroptera,Molossidae,Chaerephon,nigeriae,19.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
493,Chaerephon_plicatus,Chiroptera,Molossidae,Chaerephon,plicatus,17.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
494,Chaerephon_chapini,Chiroptera,Molossidae,Chaerephon,chapini,10,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
495,Chaerephon_aloysiisabaudiae,Chiroptera,Molossidae,Chaerephon,aloysiisabaudiae,25.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
496,Chaerephon_johorensis,Chiroptera,Molossidae,Chaerephon,johorensis,20,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
497,Chaerephon_russatus,Chiroptera,Molossidae,Chaerephon,russatus,16.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
498,Chaerephon_major,Chiroptera,Molossidae,Chaerephon,major,14.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
499,Cheiromeles_torquatus,Chiroptera,Molossidae,Cheiromeles,torquatus,163.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
500,Cheiromeles_parvidens,Chiroptera,Molossidae,Cheiromeles,parvidens,114.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
501,Cynomops_abrasus,Chiroptera,Molossidae,Cynomops,abrasus,41,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
502,Cynomops_greenhalli,Chiroptera,Molossidae,Cynomops,greenhalli,15,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
503,Cynomops_mexicanus,Chiroptera,Molossidae,Cynomops,mexicanus,20,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
504,Cynomops_paranus,Chiroptera,Molossidae,Cynomops,paranus,16.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
505,Cynomops_planirostris,Chiroptera,Molossidae,Cynomops,planirostris,12.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
506,Eumops_dabbenei,Chiroptera,Molossidae,Eumops,dabbenei,104.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
507,Eumops_bonariensis,Chiroptera,Molossidae,Eumops,bonariensis,11.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
508,Eumops_trumbulli,Chiroptera,Molossidae,Eumops,trumbulli,36.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
509,Eumops_glaucinus,Chiroptera,Molossidae,Eumops,glaucinus,35.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
510,Eumops_hansae,Chiroptera,Molossidae,Eumops,hansae,15.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
511,Eumops_maurus,Chiroptera,Molossidae,Eumops,maurus,36.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
512,Eumops_patagonicus,Chiroptera,Molossidae,Eumops,patagonicus,10,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
513,Eumops_perotis,Chiroptera,Molossidae,Eumops,perotis,51.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
514,Eumops_underwoodi,Chiroptera,Molossidae,Eumops,underwoodi,54.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
515,Eumops_auripendulus,Chiroptera,Molossidae,Eumops,auripendulus,28.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
516,Molossops_temminckii,Chiroptera,Molossidae,Molossops,temminckii,5.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
517,Molossops_neglectus,Chiroptera,Molossidae,Molossops,neglectus,11,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
518,Molossops_aequatorianus,Chiroptera,Molossidae,Molossops,aequatorianus,9.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
519,Molossops_mattogrossensis,Chiroptera,Molossidae,Molossops,mattogrossensis,6.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
520,Molossus_currentium,Chiroptera,Molossidae,Molossus,currentium,17.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
521,Molossus_sinaloae,Chiroptera,Molossidae,Molossus,sinaloae,22.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
522,Molossus_rufus,Chiroptera,Molossidae,Molossus,rufus,31.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
523,Molossus_molossus,Chiroptera,Molossidae,Molossus,molossus,13.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
524,Molossus_coibensis,Chiroptera,Molossidae,Molossus,coibensis,13,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
525,Molossus_aztecus,Chiroptera,Molossidae,Molossus,aztecus,14.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
526,Molossus_pretiosus,Chiroptera,Molossidae,Molossus,pretiosus,27,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
527,Mormopterus_jugularis,Chiroptera,Molossidae,Mormopterus,jugularis,11.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
528,Mormopterus_phrudus,Chiroptera,Molossidae,Mormopterus,phrudus,9.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
529,Mormopterus_norfolkensis,Chiroptera,Molossidae,Mormopterus,norfolkensis,8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
530,Mormopterus_minutus,Chiroptera,Molossidae,Mormopterus,minutus,6.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
531,Mormopterus_loriae,Chiroptera,Molossidae,Mormopterus,loriae,8.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
532,Mormopterus_kalinowskii,Chiroptera,Molossidae,Mormopterus,kalinowskii,17.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
533,Mormopterus_beccarii,Chiroptera,Molossidae,Mormopterus,beccarii,14.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
534,Mormopterus_planiceps,Chiroptera,Molossidae,Mormopterus,planiceps,8.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
535,Myopterus_daubentonii,Chiroptera,Molossidae,Myopterus,daubentonii,28.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
536,Myopterus_whitleyi,Chiroptera,Molossidae,Myopterus,whitleyi,11.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
537,Nyctinomops_macrotis,Chiroptera,Molossidae,Nyctinomops,macrotis,18.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
538,Nyctinomops_aurispinosus,Chiroptera,Molossidae,Nyctinomops,aurispinosus,18,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
539,Nyctinomops_femorosaccus,Chiroptera,Molossidae,Nyctinomops,femorosaccus,14.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
540,Nyctinomops_laticaudatus,Chiroptera,Molossidae,Nyctinomops,laticaudatus,12.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
541,Otomops_formosus,Chiroptera,Molossidae,Otomops,formosus,27.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
542,Otomops_wroughtoni,Chiroptera,Molossidae,Otomops,wroughtoni,34.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
543,Otomops_papuensis,Chiroptera,Molossidae,Otomops,papuensis,16.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
544,Otomops_martiensseni,Chiroptera,Molossidae,Otomops,martiensseni,34.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
545,Otomops_secundus,Chiroptera,Molossidae,Otomops,secundus,22.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
546,Otomops_madagascariensis,Chiroptera,Molossidae,Otomops,madagascariensis,25.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
547,Platymops_setiger,Chiroptera,Molossidae,Platymops,setiger,13,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
548,Promops_centralis,Chiroptera,Molossidae,Promops,centralis,26.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
549,Promops_nasutus,Chiroptera,Molossidae,Promops,nasutus,15.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
550,Sauromys_petrophilus,Chiroptera,Molossidae,Sauromys,petrophilus,13.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
551,Tadarida_teniotis,Chiroptera,Molossidae,Tadarida,teniotis,27,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
552,Tadarida_ventralis,Chiroptera,Molossidae,Tadarida,ventralis,39.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
553,Tadarida_latouchei,Chiroptera,Molossidae,Tadarida,latouchei,22,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
554,Tadarida_lobata,Chiroptera,Molossidae,Tadarida,lobata,26,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
555,Austronomus_kuboriensis,Chiroptera,Molossidae,Austronomus,kuboriensis,25.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
556,Tadarida_aegyptiaca,Chiroptera,Molossidae,Tadarida,aegyptiaca,16.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
557,Austronomus_australis,Chiroptera,Molossidae,Austronomus,australis,31.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
558,Tadarida_brasiliensis,Chiroptera,Molossidae,Tadarida,brasiliensis,12.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
559,Tadarida_fulminans,Chiroptera,Molossidae,Tadarida,fulminans,35.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
560,Tadarida_insignis,Chiroptera,Molossidae,Tadarida,insignis,31.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
561,Tomopeas_ravus,Chiroptera,Molossidae,Tomopeas,ravus,5.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
562,Eptesicus_furinalis,Chiroptera,Vespertilionidae,Eptesicus,furinalis,7.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
563,Eptesicus_dimissus,Chiroptera,Vespertilionidae,Eptesicus,dimissus,15,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
564,Eptesicus_fuscus,Chiroptera,Vespertilionidae,Eptesicus,fuscus,17.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
565,Eptesicus_diminutus,Chiroptera,Vespertilionidae,Eptesicus,diminutus,6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
566,Eptesicus_chiriquinus,Chiroptera,Vespertilionidae,Eptesicus,chiriquinus,11.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
567,Eptesicus_brasiliensis,Chiroptera,Vespertilionidae,Eptesicus,brasiliensis,9.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
568,Eptesicus_bottae,Chiroptera,Vespertilionidae,Eptesicus,bottae,14.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
569,Neoromicia_matroka,Chiroptera,Vespertilionidae,Neoromicia,matroka,6.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
570,Eptesicus_andinus,Chiroptera,Vespertilionidae,Eptesicus,andinus,9.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
571,Eptesicus_tatei,Chiroptera,Vespertilionidae,Eptesicus,tatei,12.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
572,Eptesicus_japonensis,Chiroptera,Vespertilionidae,Eptesicus,japonensis,10.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
573,Eptesicus_nasutus,Chiroptera,Vespertilionidae,Eptesicus,nasutus,7.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
574,Eptesicus_nilssonii,Chiroptera,Vespertilionidae,Eptesicus,nilssonii,10.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
575,Eptesicus_pachyotis,Chiroptera,Vespertilionidae,Eptesicus,pachyotis,8.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
576,Eptesicus_platyops,Chiroptera,Vespertilionidae,Eptesicus,platyops,21,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
577,Eptesicus_serotinus,Chiroptera,Vespertilionidae,Eptesicus,serotinus,22.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
578,Eptesicus_bobrinskoi,Chiroptera,Vespertilionidae,Eptesicus,bobrinskoi,7.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
579,Eptesicus_gobiensis,Chiroptera,Vespertilionidae,Eptesicus,gobiensis,10,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
580,Eptesicus_innoxius,Chiroptera,Vespertilionidae,Eptesicus,innoxius,8.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
581,Eptesicus_hottentotus,Chiroptera,Vespertilionidae,Eptesicus,hottentotus,30,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
582,Eptesicus_floweri,Chiroptera,Vespertilionidae,Eptesicus,floweri,6.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
583,Arielulus_aureocollaris,Chiroptera,Vespertilionidae,Arielulus,aureocollaris,14.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
584,Arielulus_torquatus,Chiroptera,Vespertilionidae,Arielulus,torquatus,6.3,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
585,Arielulus_societatis,Chiroptera,Vespertilionidae,Arielulus,societatis,4.9,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
586,Arielulus_circumdatus,Chiroptera,Vespertilionidae,Arielulus,circumdatus,10.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
587,Arielulus_cuprosus,Chiroptera,Vespertilionidae,Arielulus,cuprosus,5.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
588,Hesperoptenus_doriae,Chiroptera,Vespertilionidae,Hesperoptenus,doriae,7.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
589,Hesperoptenus_gaskelli,Chiroptera,Vespertilionidae,Hesperoptenus,gaskelli,11.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
590,Hesperoptenus_tomesi,Chiroptera,Vespertilionidae,Hesperoptenus,tomesi,31,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
591,Hesperoptenus_tickelli,Chiroptera,Vespertilionidae,Hesperoptenus,tickelli,18,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
592,Hesperoptenus_blanfordi,Chiroptera,Vespertilionidae,Hesperoptenus,blanfordi,6.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
593,Scotophilus_dinganii,Chiroptera,Vespertilionidae,Scotophilus,dinganii,25.1,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
594,Scotophilus_robustus,Chiroptera,Vespertilionidae,Scotophilus,robustus,44.8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
595,Scotophilus_heathii,Chiroptera,Vespertilionidae,Scotophilus,heathii,34.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
596,Scotophilus_collinus,Chiroptera,Vespertilionidae,Scotophilus,collinus,23.4,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
597,Scotophilus_kuhlii,Chiroptera,Vespertilionidae,Scotophilus,kuhlii,20.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
598,Scotophilus_nux,Chiroptera,Vespertilionidae,Scotophilus,nux,30,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
599,Scotophilus_nucella,Chiroptera,Vespertilionidae,Scotophilus,nucella,21,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
600,Scotophilus_viridis,Chiroptera,Vespertilionidae,Scotophilus,viridis,19.6,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
601,Scotophilus_nigrita,Chiroptera,Vespertilionidae,Scotophilus,nigrita,101,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
602,Scotophilus_leucogaster,Chiroptera,Vespertilionidae,Scotophilus,leucogaster,20.2,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
603,Scotophilus_celebensis,Chiroptera,Vespertilionidae,Scotophilus,celebensis,29.5,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
604,Scotorepens_balstoni,Chiroptera,Vespertilionidae,Scotorepens,balstoni,11.7,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
605,Scotorepens_greyii,Chiroptera,Vespertilionidae,Scotorepens,greyii,10,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
606,Scotorepens_sanborni,Chiroptera,Vespertilionidae,Scotorepens,sanborni,8,PHYLACINE,0,0,1,EltonTraits,100,0,0,0,PHYLACINE,Non-Herbivore,
