"","cell_id","MDS1","MDS2"
"296","X928",-0.105543045189881,-0.507815780849127
"297","X929",-0.115444479195954,-0.504544835864014
"298","X930",-0.119268290782712,-0.502704690102132
"299","X931",-0.119268290782712,-0.502704690102132
"300","X932",-0.150895437364288,-0.491972505139976
"301","X933",-0.174144066322475,-0.435831496690015
"302","X934",-0.135484642140056,-0.497617556811909
"303","X935",-0.126462707428316,-0.502108827822008
"304","X936",-0.144154663610151,-0.496226167607028
"305","X937",-0.350560020304403,-0.13745839495024
"306","X938",-0.352728492775123,-0.134780792808024
"307","X939",-0.361696216566849,-0.123314335054737
"308","X940",-0.362308281967901,-0.114962718511885
"309","X941",-0.364907448402207,-0.110179437257009
"310","X942",-0.380813311312616,-0.0260014460832609
"311","X943",-0.348545487859804,0.0131810432098167
"312","X944",-0.324530742121212,0.10844568376132
"313","X945",-0.309343543380743,-0.19645597648111
"314","X946",-0.252016815673403,-0.159763263947571
"315","X947",-0.252016815673403,-0.159763263947571
"316","X948",-0.252016815673403,-0.159763263947571
"317","X949",-0.252016815673403,-0.159763263947571
"318","X950",-0.252016815673402,-0.159763263947571
"319","X951",0.126140382220067,-0.0654526674126579
"320","X952",0.127401818557724,-0.0981960475840612
"321","X965",-0.136054832420898,-0.497421521830548
"322","X966",-0.139533495741463,-0.495659756109875
"323","X967",-0.120056593298128,-0.502183216658548
"324","X968",-0.133630745166899,-0.49699305686828
"325","X969",-0.142321720934687,-0.495339940386678
"326","X970",-0.157825734903284,-0.489672616629465
"327","X971",-0.157018384464156,-0.490518876023249
"328","X972",-0.147350205064479,-0.495516451222712
"329","X973",-0.189375260532529,-0.473309566862493
"330","X974",-0.208396399590634,-0.463689417786432
"331","X975",-0.353457522996434,-0.133246803460066
"332","X976",-0.357660647817358,-0.125242472892965
"333","X977",-0.365520630843622,-0.100386816920247
"334","X978",-0.368433214139895,-0.0873889009545979
"335","X979",-0.357788006284704,-0.0364582026601765
"336","X980",-0.348545487859804,0.0131810432098167
"337","X981",-0.324530742121212,0.10844568376132
"338","X982",-0.324530742121212,0.10844568376132
"339","X983",-0.309029159882358,-0.196094269156014
"340","X984",-0.13755924614679,-0.196020134310827
"341","X985",-0.268753294713019,-0.152196257097451
"342","X986",-0.29634747475115,-0.188207992220832
"343","X987",-0.252016815673402,-0.159763263947571
"344","X988",0.126140382220067,-0.0654526674126579
"345","X989",0.149000777912768,-0.188010219024896
"346","X990",0.12717774228016,-0.10133784248241
"347","X1001",-0.132286875276424,-0.498520428435619
"348","X1002",-0.146401723063138,-0.49283849464486
"349","X1003",-0.172328876500095,-0.477706026011698
"350","X1004",-0.181390384616394,-0.474189923787651
"351","X1005",-0.185373541883001,-0.473490123509151
"352","X1006",-0.165696624655753,-0.486430425275326
"353","X1007",-0.351904199214368,-0.120386201021869
"354","X1008",-0.351904199214368,-0.120386201021869
"355","X1009",-0.345060933245076,-0.128976303768388
"356","X1010",-0.346888907142414,-0.128259374785519
"357","X1011",-0.36105350073905,-0.109385763273028
"358","X1012",-0.366762493303286,-0.0915852972269737
"359","X1013",-0.360393111748076,-0.0962052227609909
"360","X1014",-0.349281176318361,-0.0534647742901153
"361","X1015",-0.357788006284704,-0.0364582026601765
"362","X1016",-0.311233852469485,0.0107528627800793
"363","X1017",-0.314978351389262,0.0414618070985257
"364","X1018",-0.253583704831389,0.0594700432536572
"365","X1019",-0.253583704831389,0.0594700432536572
"366","X1020",-0.309029159882358,-0.196094269156014
"367","X1021",-0.0121725536358057,-0.144940696630895
"368","X1022",-0.0121725536358057,-0.144940696630895
"369","X1023",-0.319184135584193,-0.196228450301293
"370","X1024",-0.268753294713019,-0.152196257097451
"371","X1026",0.123537905030845,-0.185873057166036
"372","X1027",0.12717774228016,-0.10133784248241
"373","X1037",-0.0810319449864324,-0.507233248621749
"374","X1038",-0.0625525491166685,-0.513383603570277
"375","X1039",-0.0832799271741934,-0.506828139227631
"376","X1040",-0.0867227437147305,-0.49212595327117
"377","X1041",-0.384588519096435,0.0444619775488207
"378","X1042",-0.0955174805793158,-0.503549923058863
"379","X1043",-0.0934448943717767,-0.506601816690277
"380","X1044",-0.187336630460029,-0.471286581206563
"381","X1045",-0.213567214925133,-0.459644423178622
"382","X1046",-0.213567214925133,-0.459644423178622
"383","X1047",-0.34135125237608,-0.117578137845879
"384","X1048",-0.34135125237608,-0.117578137845879
"385","X1049",-0.346111656567297,-0.106738038375478
"386","X1050",-0.345890866781444,-0.102540789092424
"387","X1051",-0.350229743193292,-0.0949853614778636
"388","X1052",-0.350184422832514,-0.0913446788068731
"389","X1053",-0.353332970278587,-0.0850476909987647
"390","X1054",-0.354691488023928,-0.0882625248991976
"391","X1055",-0.363093249585206,-0.0689310510833019
"392","X1056",-0.339437449838919,-0.0681329934167415
"393","X1057",-0.384690247537164,-0.0480965584519561
"394","X1058",-0.289985368658414,-0.315214944822357
"395","X1059",-0.265135269696597,0.00836620559227093
"396","X1060",-0.271665745276273,0.0265016445761515
"397","X1061",-0.239991391351056,-0.000769575104737725
"398","X1062",-0.377326988089249,0.272194964753204
"399","X1063",-0.0116370503726027,-0.145001740340536
"400","X1064",-0.153383153941343,-0.192700327909845
"401","X1065",0.128358384715342,-0.0981058764052644
"402","X1066",0.127087639647225,-0.100251881536745
"403","X1067",0.129322001453451,-0.0587098032608255
"404","X1075",-0.0744621572376889,-0.510912359906823
"405","X1076",-0.067624046904026,-0.511131609146753
"406","X1077",-0.0713383021829551,-0.509795570179055
"407","X1078",-0.0925835563111929,-0.489452719571951
"408","X1079",-0.384305376996384,0.040348558279455
"409","X1080",-0.372018920828941,0.0389696759255014
"410","X1081",-0.35604662422733,0.0322253883319152
"411","X1082",-0.389340596714194,0.0279023796188407
"412","X1083",-0.389525669616843,0.0342103429486242
"413","X1084",-0.385140585834062,-0.0131182729394086
"414","X1085",-0.379742560898181,-0.063678011844217
"415","X1086",-0.373896197594339,-0.0874067396495514
"416","X1087",-0.360503963330082,-0.0991600852185516
"417","X1088",-0.350401376622388,-0.114165160086155
"418","X1089",-0.344407555368427,-0.0999851323238888
"419","X1090",-0.337637823028509,-0.0732300121683401
"420","X1091",-0.352001691503088,-0.0769414155125319
"421","X1092",-0.337637823028509,-0.0732300121683401
"422","X1093",-0.341339870409089,-0.0660196334486775
"423","X1094",-0.341339870409089,-0.0660196334486775
"424","X1095",-0.341339870409089,-0.0660196334486775
"425","X1096",-0.356082301663055,-0.0647378524768176
"426","X1097",-0.334325117535151,-0.0528359985850425
"427","X1098",-0.360729022717335,-0.0573942969387699
"428","X1099",-0.322243677009478,-0.39191488598359
"429","X1100",-0.320035998410656,-0.402423128787258
"430","X1101",-0.140642728090302,-0.435523003276996
"431","X1102",-0.271665745276273,0.0265016445761515
"432","X1103",-0.271665745276273,0.0265016445761515
"433","X1104",-0.196887913362402,0.0360522290614601
"434","X1105",-0.344947904992464,0.250517307734111
"435","X1106",0.00957910430749033,-0.477437625694195
"436","X1107",-0.308157032357917,-0.211646981694483
"437","X1108",-0.197460639867729,-0.0500774198866467
"438","X1109",0.127090556649822,-0.0628791182602434
"439","X1110",0.126357011988413,-0.0620134681852996
"440","X1112",0.127726551077225,-0.0599940092775903
"441","X1113",0.127726551077225,-0.0599940092775903
"442","X1119",-0.384251442045456,0.032137111752421
"443","X1120",-0.395098886020325,-0.0141331575582298
"444","X1121",-0.400531329556282,0.00312768151230395
"445","X1122",-0.396329654476285,0.00270927873951657
"446","X1123",-0.378862439345466,-0.0318414193761691
"447","X1124",-0.366743434615982,0.010491383068223
"448","X1125",-0.353234611664282,-0.000181656194848695
"449","X1126",-0.354777209191015,-0.0431423078083853
"450","X1127",-0.375599278763071,-0.0314951694492333
"451","X1128",-0.385384111818743,-0.041022538403949
"452","X1129",-0.384469164235618,-0.0415650405778142
"453","X1130",-0.384460124900429,0.00332993806539425
"454","X1131",-0.384440385370475,-0.0121718226208058
"455","X1132",-0.377717034412695,-0.0542604946048237
"456","X1133",-0.359160702274439,-0.0587542872264342
"457","X1134",-0.347053118407141,-0.0516264969753261
"458","X1135",-0.333134652373523,-0.058271356956103
"459","X1136",-0.343045037512805,-0.0605732426667007
"460","X1137",-0.333134652373523,-0.058271356956103
"461","X1138",-0.333134652373523,-0.058271356956103
"462","X1139",-0.341785572536298,-0.0141250081952966
"463","X1140",-0.341457162095786,-0.0195606395476697
"464","X1141",-0.341457162095786,-0.0195606395476697
"465","X1142",-0.341457162095786,-0.0195606395476697
"466","X1143",-0.344885737097694,-0.0199128986687938
"467","X1144",-0.309166575860672,-0.348835325368051
"468","X1145",-0.202284336263968,-0.475305928033514
"469","X1146",-0.310481802195476,-0.356372137203112
"470","X1147",-0.195212408948079,0.0392166736999887
"471","X1148",-0.194194598442366,0.0399437635189144
"472","X1149",-0.377326988089249,0.272194964753204
"473","X1150",-0.344947904992464,0.250517307734111
"474","X1151",-0.0535508526028429,-0.235187787620508
"475","X1152",-0.307867647996534,-0.206997723123531
"476","X1153",-0.197460639867729,-0.0500774198866467
"477","X1154",0.148737122533007,-0.189121103794811
"478","X1157",0.127726551077225,-0.0599940092775903
"479","X1158",0.127726551077225,-0.0599940092775903
"480","X1162",-0.373845289833878,-0.0466501991693781
"481","X1163",-0.373845289833878,-0.0466501991693781
"482","X1164",-0.366021174078673,-0.0527801843151174
"483","X1165",-0.346282078764645,-0.00182847221709956
"484","X1166",-0.346282078764645,-0.00182847221709952
"485","X1167",-0.346282078764645,-0.00182847221709952
"486","X1168",-0.353234611664282,-0.000181656194848695
"487","X1169",-0.353234611664282,-0.000181656194848695
"488","X1170",-0.350982687891495,-0.0221684361532339
"489","X1171",-0.381693034223256,-0.00520916059864852
"490","X1172",-0.382727659054074,-0.00257244922073296
"491","X1173",-0.387950093858724,-0.00975633193454691
"492","X1174",-0.37339282194471,-0.0114461727662108
"493","X1175",-0.367896013028345,-0.017101617027015
"494","X1176",-0.347086742260928,-0.0208266317466764
"495","X1177",-0.347086742260928,-0.0208266317466764
"496","X1178",-0.347086742260928,-0.0208266317466764
"497","X1179",-0.341457162095786,-0.0195606395476697
"498","X1180",-0.341457162095786,-0.0195606395476697
"499","X1181",-0.341457162095786,-0.0195606395476697
"500","X1182",-0.341457162095786,-0.0195606395476697
"501","X1183",-0.346083235323293,-0.0173737178491111
"502","X1184",-0.362785061660532,-0.00365594937461955
"503","X1185",-0.347268236867476,-0.0141414143447907
"504","X1186",-0.343838925356136,-0.000241628223476901
"505","X1187",-0.312356159640098,-0.345400849146731
"506","X1188",-0.308331388084012,-0.353704529475584
"507","X1189",-0.308864266178602,-0.359393434843092
"508","X1190",-0.250342051320404,0.0495019564925039
"509","X1191",-0.377326988089249,0.272194964753204
"510","X1192",-0.344947904992464,0.250517307734111
"511","X1193",-0.344947904992464,0.250517307734111
"512","X1194",-0.300783663641467,0.115689932326893
"513","X1195",-0.040622942373368,-0.1121777607056
"514","X1196",-0.0628348354895747,-0.319715459339878
"515","X1197",0.126615169864638,-0.182970954828966
"516","X1199",-0.350535610590873,0.0106775411477729
"517","X1200",-0.350535610590873,0.0106775411477729
"518","X1201",-0.366021174078673,-0.0527801843151174
"519","X1202",-0.366021174078673,-0.0527801843151174
"520","X1203",-0.316257647996076,0.00730152550215221
"521","X1204",-0.316257647996076,0.00730152550215225
"522","X1205",-0.348530220401244,0.00036557546171449
"523","X1206",-0.354384097710135,-0.0027384018672381
"524","X1207",-0.354384097710135,-0.0027384018672381
"525","X1208",-0.354384097710135,-0.0027384018672381
"526","X1209",-0.37751374509362,-0.00153806044177288
"527","X1210",-0.376831040887557,-0.00860582905338711
"528","X1211",-0.362009472520702,-0.0126529849791683
"529","X1212",-0.351089674200902,-0.022152361167638
"530","X1213",-0.351089674200902,-0.022152361167638
"531","X1214",-0.348563600701192,-0.0156531061836363
"532","X1215",-0.341457162095786,-0.0195606395476697
"533","X1216",-0.341457162095786,-0.0195606395476697
"534","X1217",-0.341457162095786,-0.0195606395476697
"535","X1218",-0.341457162095786,-0.0195606395476697
"536","X1219",-0.341457162095786,-0.0195606395476697
"537","X1220",-0.341457162095786,-0.0195606395476697
"538","X1221",-0.362785061660532,-0.00365594937461955
"539","X1222",-0.362785061660532,-0.00365594937461955
"540","X1223",-0.345076856844522,0.00105850261142989
"541","X1224",-0.3460049837632,-0.0306938932624707
"542","X1225",-0.295044355862317,-0.36982968655854
"543","X1226",-0.276484772293458,-0.33301016114651
"544","X1227",-0.173835509819577,-0.288311890601775
"545","X1228",-0.346770299509681,0.248583991406987
"546","X1229",-0.30392941029719,0.141131149851676
"547","X1230",-0.18681488097085,0.0152033602467677
"548","X1231",-0.252488083569387,-0.148215023718312
"549","X1232",-0.0417838501945238,-0.245520965853818
"550","X1233",-0.0686640067320298,-0.203610254941175
"551","X1234",0.129225736585411,-0.0999472996573677
"552","X1235",0.129225736585411,-0.0999472996573677
"553","X1236",-0.366360216083666,0.0139602971522863
"554","X1237",-0.378396491195198,0.00914417153724591
"555","X1238",-0.366360216083666,0.0139602971522863
"556","X1239",-0.366360216083666,0.0139602971522863
"557","X1240",-0.348547313967421,0.00836566932049411
"558","X1241",-0.340199599691911,-0.0383581107699067
"559","X1242",-0.339908552127665,-0.0340481221418388
"560","X1243",-0.339908552127665,-0.0340481221418388
"561","X1244",-0.339908552127665,-0.0340481221418388
"562","X1245",-0.339908552127665,-0.0340481221418388
"563","X1246",-0.36287265249849,-0.00828918928915032
"564","X1247",-0.344502966876414,-0.0278925025104308
