"","cell_id","SRic","FRic","SES.FRic","FDis"
"126","X139",10,0.00251417983116687,-0.912714415666065,0.275543532610264
"127","X140",11,0.00195073724441844,-0.929207318276821,0.308131468829916
"128","X141",18,0.00403173858881448,-1.92841703633189,0.23412479782843
"129","X142",34,0.0184005689789432,-2.18703933570642,0.326529052222615
"130","X143",32,0.0207003392547852,-1.95268602696485,0.36391143357582
"131","X144",17,0.016081558605174,-0.991819584016231,0.347653391701234
"132","X145",19,0.0181065166478067,-1.31912871521197,0.389891482982199
"133","X146",21,0.0130188387578799,-1.50467610122701,0.366680004775825
"134","X147",26,0.0803232776272529,0.126387471910948,0.457046932999141
"135","X148",28,0.0985521836532656,0.29123215334623,0.48261919981615
"136","X149",31,0.0975967531911316,0.200517599078742,0.461824425218296
"137","X150",42,0.102064678709775,-0.722999399693671,0.419540064352479
"138","X151",24,0.022141122664831,-1.4103905010827,0.336389922215187
"139","X152",25,0.0216470787274645,-1.55508173832115,0.330633271713044
"140","X153",21,0.012483568899534,-1.61517886013682,0.306346414025734
"141","X154",21,0.011267534701465,-1.74967843874887,0.274208893970218
"142","X155",21,0.00423578141812472,-1.94569337539417,0.253102954380488
"143","X156",26,0.0198232195819457,-1.49275547140991,0.285994608669481
"144","X157",29,0.0229276678138822,-1.73013726663801,0.303675226631942
"145","X158",27,0.0179056807181413,-1.7328772039885,0.315815208111107
"146","X159",13,0.000131270854283583,-1.44415882641008,0.174709428678504
"147","X160",14,1.51411935055088e-05,-1.39524860988541,0.178837981838654
"148","X161",9,1.20644978185243e-05,-1.03710465827468,0.208191752829871
"149","X162",7,5.22196228671995e-06,-0.974635821014002,0.211681780405217
"150","X163",8,7.57702210606506e-06,-1.00483624469624,0.216465149745536
"151","X164",8,7.57702210606506e-06,-1.09728679556488,0.216465149745536
"152","X165",8,7.57702210606506e-06,-0.955488850655679,0.216465149745536
"153","X166",10,0.000127343764272952,-1.14825650480538,0.208221281666524
"154","X167",11,0.000358247329997422,-1.49993996550697,0.206656004531521
"155","X168",14,0.00411588692732799,-1.4761732497324,0.258884691828946
"156","X169",13,0.00401670427149431,-1.11085420570254,0.266974501849067
"157","X170",14,0.00489028798457222,-1.31009022247837,0.262533611148469
"158","X171",15,0.0048915087195025,-1.27256565055386,0.251752536795098
"159","X172",14,0.00887861355238204,-0.939361880965327,0.265301418358546
"160","X173",8,0.000260707505246437,-0.946471948459603,0.21233038627256
"161","X174",7,0.000161836194264953,-0.798606818834722,0.215130043869264
"162","X175",6,2.21054060080949e-05,-0.878055180918378,0.22002749675969
"163","X176",9,0.00173274305686549,-0.88921055935345,0.28157353257412
"164","X177",13,0.00350445389129243,-1.31717661370458,0.254155528864897
"165","X178",12,0.00268873258369913,-1.01039604041621,0.267798552897137
"166","X179",17,0.0115542235171825,-1.15055640099961,0.320895428439784
"167","X180",34,0.0174902972417364,-1.90189944013405,0.323033659160616
"168","X181",44,0.0257394767800933,-2.28746937064126,0.333103886467305
"169","X182",16,0.0127694598038232,-0.994985229998257,0.343072184719474
"170","X183",17,0.00763372350663522,-1.30669942596796,0.356429343494295
"171","X184",31,0.0210572330213892,-1.97011304486438,0.364016233032203
"172","X185",32,0.0699983980170957,-0.662595783671115,0.429256655076808
"173","X186",43,0.099338043821555,-0.801002020222332,0.426245322658344
"174","X187",39,0.10167251664927,-0.743756921487767,0.430788510961873
"175","X188",36,0.10576985054977,-0.265523297683169,0.439245336376553
"176","X189",37,0.0728458490489952,-1.01746717767665,0.435298106597806
"177","X190",21,0.0122676766274359,-1.87649778772849,0.302179191837148
"178","X191",21,0.0218273122169724,-1.13909767610065,0.312429795789125
"179","X192",24,0.0348062737477568,-1.00913338142004,0.320576088945723
"180","X193",22,0.0337110072612356,-1.05876044498377,0.302648541267798
"181","X194",20,0.0108851835380716,-1.4106910287279,0.267872613110613
"182","X195",24,0.0192759764283871,-1.47674726280778,0.28538534812513
"183","X196",27,0.0138896259525491,-1.60257596968761,0.277801942989504
"184","X197",30,0.0251171984867355,-2.01443044978248,0.331298473813885
"185","X198",10,7.59411848118162e-06,-1.01892660682715,0.160946011348314
"186","X199",8,1.17433478485654e-05,-1.04893633780471,0.224751901591437
"187","X200",9,1.19837431470186e-05,-1.03076941501194,0.212156402276692
"188","X201",7,5.22196228671995e-06,-0.920413975220632,0.211681780405217
"189","X202",7,5.22196228671995e-06,-0.905671424932117,0.211681780405217
"190","X203",7,5.22196228671995e-06,-0.982305372175639,0.211681780405217
"191","X204",7,5.22196228671995e-06,-0.837586696263525,0.211681780405217
"192","X205",8,0.000226220409447502,-0.970051540345569,0.183887807343502
"193","X206",9,0.000238574865141535,-1.02538867265176,0.168215360070503
"194","X207",12,0.00401670427149431,-1.15191563519149,0.276226002890197
"195","X208",12,0.00488888057609995,-1.17908468189971,0.280064074291809
"196","X209",13,0.00488888057609995,-1.28292721845121,0.268388224221501
"197","X210",12,0.00142283575119082,-1.45189098291792,0.253920022363355
"198","X211",10,0.000260707505246437,-1.17902227669017,0.200682862051782
"199","X212",8,0.000260707505246437,-0.861225377251474,0.21233038627256
"200","X213",6,0.000126771729433492,-0.83564949198192,0.240716476203409
"201","X214",5,4.22878247334374e-07,-0.688754708677398,0.256779082621788
"202","X215",6,2.06622900157197e-05,-0.686071726049518,0.204290703087845
"203","X216",11,0.00340024560749004,-1.01670867836524,0.273962125614521
"204","X217",13,0.000695491875679293,-1.46020002243208,0.218189318760562
"205","X218",11,0.00130079386867448,-1.29197358297787,0.335088769943867
"206","X219",27,0.0140606321766015,-1.66347557539453,0.330718283681455
"207","X220",46,0.0232010083727929,-2.43539309341189,0.326241438136349
"208","X221",17,0.0128011891409347,-1.1621063830768,0.358240430412859
